employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
1572,Michael,Vega,Michael Vega,michael.vega@enterprise.com,enterprise.com,2020-10-26,Cytogeneticist,ANALYTICS,75000,Mid,3040,ANALYTICS,JONESBERG,LA,75696,1984-03-13,41,5.3,Active
1574,Gary,Fowler,Gary Fowler,gary.fowler@enterprise.com,enterprise.com,2024-04-23,"Engineer, electrical",HR,74000,Mid,3028,HR,NEW CHRISTOPHERSHIRE,OR,22056,1976-05-24,49,1.8,Active
1575,Margaret,Dunn,Margaret Dunn,margaret.dunn@enterprise.com,enterprise.com,2025-09-21,Architect,HR,85000,Senior,9005,HR,LAKE CRAIGBURGH,MH,61158,2004-11-10,21,0.4,Active
1577,Jennifer,Weaver,Jennifer Weaver,jennifer.weaver@analytics.com,analytics.com,2021-01-06,Training and development officer,N/A,65000,Mid,2055,N/A,EAST JOSHUA,MH,59760,2003-03-22,22,5.1,Active
1581,Jennifer,Kirk,Jennifer Kirk,jennifer.kirk@corp.com,corp.com,2020-07-24,Counsellor,HR,90000,Senior,5071,N/A,N/A,VT,04213,1979-11-15,46,5.6,Active
1584,Jeremy,Hines,Jeremy Hines,jeremy.hines@company.com,company.com,2020-11-09,Broadcast journalist,SALES,85000,Senior,9038,N/A,TANNERHAVEN,ME,48596,1992-08-22,33,5.3,Active
1585,Jacob,Wells,Jacob Wells,jacob.wells@analytics.com,analytics.com,2020-06-05,Waste management officer,HR,225000,Senior,9056,HR,CHARLESHAVEN,NY,84936,1997-12-17,28,5.7,Active
1586,Charles,Thompson,Charles Thompson,charles.thompson@enterprise.com,enterprise.com,2021-05-14,Ship broker,N/A,95000,Senior,5028,N/A,WEST TIMOTHYSHIRE,KS,68696,1975-02-13,51,4.8,Active
1587,Crystal,Briggs,Crystal Briggs,crystal.briggs@corp.com,corp.com,2020-05-04,Public librarian,MARKETING,85000,Senior,2094,MARKETING,EAST TINAHAVEN,AS,89197,1965-06-13,60,5.8,Active
1589,Jimmy,Valdez,Jimmy Valdez,jimmy.valdez@corp.com,corp.com,2021-09-29,Radiation protection practitioner,SALES,85000,Senior,5052,SALES,CASEYBURY,MH,45255,1970-04-05,55,4.4,Active
1592,Melissa,Cook,Melissa Cook,melissa.cook@analytics.com,analytics.com,2024-03-21,Geochemist,IT,225000,Senior,9031,IT,LAKE SANDRAMOUTH,NH,66373,1965-11-18,60,1.9,Active
1593,Robert,Foster,Robert Foster,robert.foster@corp.com,corp.com,2023-12-17,Chartered public finance accountant,HR,65000,Mid,5062,HR,TURNERSHIRE,UT,40288,1967-10-16,58,2.2,Active
1594,Tammy,Neal,Tammy Neal,tammy.neal@enterprise.com,enterprise.com,2021-03-15,Animator,HR,62100,Mid,5061,HR,SOUTH BLAKEMOUTH,OH,77867,1982-09-01,43,4.9,Active
1595,Angela,Mckinney,Angela Mckinney,angela.mckinney@enterprise.com,enterprise.com,2024-01-25,Air cabin crew,MARKETING,74000,Mid,2098,MARKETING,EAST RALPH,MO,45396,1981-11-08,44,2.1,Active
1596,Robert,Nelson,Robert Nelson,robert.nelson@analytics.com,analytics.com,2025-07-30,"Engineer, building services",SALES,85000,Senior,5053,SALES,WEST DEBORAH,WI,16693,1985-06-07,40,0.6,Active
1597,Laura,York,Laura York,laura.york@corp.com,corp.com,2024-08-10,"Therapist, music",ANALYTICS,65000,Mid,5052,ANALYTICS,WEST DEBRASIDE,PA,49735,1996-03-31,29,1.5,Active
1599,Amy,Russell,Amy Russell,amy.russell@tech.com,tech.com,2023-06-05,"Psychotherapist, dance movement",IT,65000,Mid,2042,N/A,RYANHAVEN,GU,52307,1966-04-25,59,2.7,Active
1600,Kristie,Schmidt,Kristie Schmidt,kristie.schmidt@tech.com,tech.com,2025-01-22,Contractor,N/A,74000,Mid,9099,N/A,STEPHANIEFURT,GU,81845,1978-02-19,48,1.1,Active
1601,Jeremy,Newton,Jeremy Newton,jeremy.newton@analytics.com,analytics.com,2021-10-07,"Optician, dispensing",MARKETING,105000,Senior,9044,MARKETING,N/A,TX,49263,2000-06-16,25,4.4,Active
1604,Philip,Farmer,Philip Farmer,philip.farmer@enterprise.com,enterprise.com,2020-10-15,Camera operator,SALES,85000,Senior,3025,SALES,N/A,ID,68537,1991-12-15,34,5.3,Active
1605,Susan,Holder,Susan Holder,susan.holder@enterprise.com,enterprise.com,2022-08-27,Geophysicist/field seismologist,IT,62100,Mid,2070,N/A,RYANTOWN,IN,25891,1998-03-03,27,3.5,Active
1609,Karen,Mclean,Karen Mclean,karen.mclean@analytics.com,analytics.com,2024-04-22,Speech and language therapist,ANALYTICS,95000,Senior,9034,ANALYTICS,SOUTH DOROTHYSIDE,AZ,13310,1983-02-11,43,1.8,Active
1610,Isaac,Reed,Isaac Reed,isaac.reed@tech.com,tech.com,2021-07-13,"Surveyor, rural practice",ANALYTICS,55000,Mid,2078,ANALYTICS,GUERRASIDE,AR,70373,1968-09-08,57,4.6,Active
1612,Michelle,Conner,Michelle Conner,michelle.conner@company.com,company.com,2024-01-06,Barrister's clerk,IT,62100,Mid,3096,IT,N/A,VI,27673,1990-11-16,35,2.1,Active
1613,Jay,Bauer,Jay Bauer,jay.bauer@enterprise.com,enterprise.com,2020-05-06,Associate Professor,SALES,55000,Mid,2082,SALES,NORMANBOROUGH,ID,94559,1978-10-10,47,5.8,Active
1614,Kelly,Mullen,Kelly Mullen,kelly.mullen@analytics.com,analytics.com,2020-10-20,IT trainer,SALES,225000,Senior,3041,N/A,TODDTON,IA,56473,1996-05-28,29,5.3,Active
1615,Vickie,Lopez,Vickie Lopez,vickie.lopez@analytics.com,analytics.com,2020-12-13,Production engineer,IT,95000,Senior,3039,IT,BURGESSBURY,ID,90803,1979-11-11,46,5.2,Active
1617,Sharon,Ruiz,Sharon Ruiz,sharon.ruiz@corp.com,corp.com,2024-02-22,Health service manager,IT,75000,Mid,9031,IT,DAVIDFURT,KY,59512,1976-10-13,49,2,Active
1618,Makayla,Mendoza,Makayla Mendoza,makayla.mendoza@corp.com,corp.com,2020-05-13,"Scientist, marine",MARKETING,85000,Senior,5033,MARKETING,EAST JENNY,TX,24247,1979-11-13,46,5.8,Active
1619,Michelle,Ortiz,Michelle Ortiz,michelle.ortiz@analytics.com,analytics.com,2019-08-29,Learning disability nurse,MARKETING,45000,Junior,5019,MARKETING,DAVISVIEW,WY,63245,1998-09-28,27,6.5,Active
1620,Michelle,Reynolds,Michelle Reynolds,michelle.reynolds@tech.com,tech.com,2021-07-02,"Journalist, magazine",N/A,85000,Senior,9003,N/A,N/A,MS,92712,1989-05-27,36,4.6,Active
1622,Eric,Rodriguez,Eric Rodriguez,eric.rodriguez@analytics.com,analytics.com,2020-08-27,Gaffer,ANALYTICS,45000,Junior,9018,ANALYTICS,DUSTINCHESTER,CO,79954,1994-03-11,31,5.5,Active
1623,Keith,Stevens,Keith Stevens,keith.stevens@corp.com,corp.com,2021-04-10,Chartered legal executive (England and Wales),N/A,65000,Mid,5036,N/A,LYNNPORT,GU,08286,1973-10-17,52,4.9,Active
1624,Michael,Aguirre,Michael Aguirre,michael.aguirre@tech.com,tech.com,2025-01-23,Quality manager,HR,74000,Mid,2017,HR,N/A,MO,92635,1968-05-01,57,1.1,Active
1625,Miranda,Chen,Miranda Chen,miranda.chen@analytics.com,analytics.com,2024-04-02,Audiological scientist,IT,62100,Mid,2008,IT,BRETTBOROUGH,NV,72437,1995-01-07,31,1.9,Active
1626,Kimberly,Francis,Kimberly Francis,kimberly.francis@company.com,company.com,2023-12-23,Educational psychologist,SALES,90000,Senior,3055,SALES,PATRICIALAND,GU,11500,1976-01-17,50,2.2,Active
1627,Dawn,Lewis,Dawn Lewis,dawn.lewis@enterprise.com,enterprise.com,2022-01-20,Futures trader,IT,74000,Mid,5034,IT,LAKE JESSICAFURT,IA,63171,2001-08-25,24,4.1,Active
1628,David,Lopez,David Lopez,david.lopez@tech.com,tech.com,2020-06-03,"Engineer, building services",IT,65000,Mid,5025,IT,JOHNSONFORT,IN,02832,1992-03-28,33,5.7,Active
1629,Matthew,Hamilton,Matthew Hamilton,matthew.hamilton@company.com,company.com,2025-02-09,"Scientist, forensic",ANALYTICS,95000,Senior,2027,ANALYTICS,SEANCHESTER,IL,53025,1987-12-24,38,1,Active
1632,Michele,Lin,Michele Lin,michele.lin@corp.com,corp.com,2024-06-08,Pension scheme manager,N/A,65000,Mid,9095,N/A,WEST LEAH,HI,45044,1972-06-29,53,1.7,Active
1634,Chelsea,Sullivan,Chelsea Sullivan,chelsea.sullivan@corp.com,corp.com,2023-04-07,"Therapist, music",HR,85000,Senior,9056,HR,N/A,RI,27277,1990-07-27,35,2.9,Active
1635,Karen,Campbell,Karen Campbell,karen.campbell@enterprise.com,enterprise.com,2024-08-24,"Therapist, sports",HR,95000,Senior,3006,N/A,N/A,AR,24258,1973-12-13,52,1.5,Active
1636,Julie,Burgess,Julie Burgess,julie.burgess@company.com,company.com,2022-01-16,Charity fundraiser,IT,75000,Mid,5040,N/A,PORT BLAKEFURT,KS,69952,1968-04-21,57,4.1,Active
1637,Michael,Goodwin,Michael Goodwin,michael.goodwin@analytics.com,analytics.com,2020-11-28,Academic librarian,IT,225000,Senior,2060,IT,NORTH RONALDBERG,VT,32201,1968-03-08,57,5.2,Active
1638,Mark,Williams,Mark Williams,mark.williams@corp.com,corp.com,2021-02-24,Legal secretary,IT,65000,Mid,3102,IT,RANDYHAVEN,VI,54225,1967-12-22,58,5,Active
1639,Luis,Keith,Luis Keith,luis.keith@tech.com,tech.com,2023-03-17,Television/film/video producer,SALES,75000,Mid,3014,SALES,TIMOTHYFORT,ID,25047,1996-06-08,29,2.9,Active
1640,Kevin,Dawson,Kevin Dawson,kevin.dawson@company.com,company.com,2021-09-04,Barrister,N/A,85000,Senior,3083,N/A,PETERSONLAND,MH,57977,1976-02-26,50,4.5,Active
1641,Shawna,Carter,Shawna Carter,shawna.carter@tech.com,tech.com,2019-10-18,Furniture designer,SALES,74000,Mid,3099,SALES,SOUTH BRENTHAVEN,MD,70264,1987-09-05,38,6.3,Active
1642,Leah,Ellis,Leah Ellis,leah.ellis@corp.com,corp.com,2023-11-28,"Optician, dispensing",SALES,105000,Senior,3083,SALES,KATIEFURT,TX,71753,1967-10-03,58,2.2,Active
1644,Brian,Gonzalez,Brian Gonzalez,brian.gonzalez@corp.com,corp.com,2022-01-18,Land/geomatics surveyor,MARKETING,95000,Senior,3042,MARKETING,N/A,IN,51670,1980-03-28,45,4.1,Active
1645,Erica,Young,Erica Young,erica.young@company.com,company.com,2020-03-09,"Accountant, chartered certified",MARKETING,75000,Mid,3111,MARKETING,PORT CAROLINECHESTER,TN,28527,1987-01-14,39,6,Active
1646,Jacob,Cruz,Jacob Cruz,jacob.cruz@tech.com,tech.com,2020-07-23,"Doctor, general practice",HR,75000,Mid,5026,HR,AUSTINVILLE,CA,53745,1974-01-13,52,5.6,Active
1648,Joseph,Fitzpatrick,Joseph Fitzpatrick,joseph.fitzpatrick@tech.com,tech.com,2019-07-18,Exercise physiologist,IT,45000,Junior,9007,IT,SHEILAPORT,SC,35104,1985-10-21,40,6.6,Active
1649,Mark,Bowman,Mark Bowman,mark.bowman@tech.com,tech.com,2020-06-12,"Scientist, research (life sciences)",SALES,75000,Mid,9030,SALES,LAKE JESSICABURGH,DE,82793,1973-07-01,52,5.7,Active
1651,Regina,Hill,Regina Hill,regina.hill@tech.com,tech.com,2020-09-28,Armed forces operational officer,ANALYTICS,45000,Junior,3120,N/A,N/A,SC,11233,1984-05-03,41,5.4,Active
1652,Kendra,Thompson,Kendra Thompson,kendra.thompson@company.com,company.com,2019-11-07,Equality and diversity officer,SALES,95000,Senior,3105,N/A,LAKE VINCENT,NE,35187,1995-12-05,30,6.3,Active
1653,Cody,Wright,Cody Wright,cody.wright@company.com,company.com,2025-09-15,Biomedical engineer,N/A,105000,Senior,3034,N/A,CHRISTINESTAD,KS,61039,1990-09-12,35,0.4,Active
1654,Natasha,King,Natasha King,natasha.king@corp.com,corp.com,2020-03-10,Civil Service fast streamer,SALES,90000,Senior,9083,SALES,WEST CARRIELAND,GA,51853,1977-11-26,48,5.9,Active
1655,Maria,Simmons,Maria Simmons,maria.simmons@analytics.com,analytics.com,2025-10-21,"Horticulturist, amenity",IT,55000,Mid,2047,IT,GARCIABURGH,AK,10137,1974-06-19,51,0.3,Active
1656,Matthew,Sims,Matthew Sims,matthew.sims@analytics.com,analytics.com,2023-03-04,Further education lecturer,MARKETING,74000,Mid,9081,MARKETING,WEST KATHRYNHAVEN,FL,02538,1982-08-11,43,3,Active
1657,Michael,Campbell,Michael Campbell,michael.campbell@corp.com,corp.com,2021-04-03,Learning mentor,IT,62100,Mid,9064,N/A,HOGANTON,PA,42776,1990-04-02,35,4.9,Active
1658,Joseph,Ramirez,Joseph Ramirez,joseph.ramirez@tech.com,tech.com,2020-09-13,Air traffic controller,IT,90000,Senior,3086,IT,SHANNONHAVEN,OH,15225,1974-01-28,52,5.4,Active
1659,James,Fisher,James Fisher,james.fisher@company.com,company.com,2021-03-07,"Scientist, water quality",ANALYTICS,74000,Mid,2076,ANALYTICS,GARCIAFORT,MH,70214,1983-06-30,42,5,Active
1660,Tyler,Martinez,Tyler Martinez,tyler.martinez@company.com,company.com,2019-09-30,Mudlogger,IT,90000,Senior,3092,N/A,NORTH SUZANNETOWN,MI,84284,1980-12-06,45,6.4,Active
1663,Tiffany,Gibbs,Tiffany Gibbs,tiffany.gibbs@tech.com,tech.com,2024-03-04,Company secretary,MARKETING,45000,Junior,3027,MARKETING,WEST BRIANSIDE,TN,02242,1979-11-07,46,2,Active
1664,Danielle,Washington,Danielle Washington,danielle.washington@company.com,company.com,2024-10-24,Diplomatic Services operational officer,MARKETING,74000,Mid,2096,MARKETING,N/A,DE,62889,1986-05-19,39,1.3,Active
1665,Joseph,Miller,Joseph Miller,joseph.miller@enterprise.com,enterprise.com,2021-05-04,Technical sales engineer,HR,74000,Mid,3024,HR,CARLOSVILLE,MA,55270,1969-05-04,56,4.8,Active
1666,Garrett,Chaney,Garrett Chaney,garrett.chaney@analytics.com,analytics.com,2021-06-30,Museum/gallery conservator,IT,90000,Senior,2054,IT,N/A,NJ,98268,1987-04-02,38,4.6,Active
1668,Wendy,Beard,Wendy Beard,wendy.beard@company.com,company.com,2021-05-20,Audiological scientist,IT,74000,Mid,2015,IT,EVANPORT,TN,58212,1971-04-07,54,4.8,Active
1669,Brandon,Skinner,Brandon Skinner,brandon.skinner@corp.com,corp.com,2024-06-20,Physiological scientist,ANALYTICS,65000,Mid,5026,ANALYTICS,HERNANDEZBERG,PW,12627,1976-12-07,49,1.7,Active
1671,Barbara,Hays,Barbara Hays,barbara.hays@enterprise.com,enterprise.com,2021-02-07,Exercise physiologist,IT,95000,Senior,5054,IT,GONZALEZBURGH,MT,78077,2002-02-25,23,5,Active
1672,Keith,Stevens,Keith Stevens,keith.stevens@tech.com,tech.com,2021-01-05,Clothing/textile technologist,IT,105000,Senior,5014,IT,SOUTH KIMBERLYBOROUGH,PW,90236,1980-06-16,45,5.1,Active
1673,Janet,Hendricks,Janet Hendricks,janet.hendricks@company.com,company.com,2025-01-11,Media planner,ANALYTICS,85000,Senior,5003,N/A,SOUTH SARAH,SD,47780,1967-08-08,58,1.1,Active
1674,Barbara,Willis,Barbara Willis,barbara.willis@company.com,company.com,2020-11-08,Fish farm manager,ANALYTICS,55000,Mid,9003,N/A,N/A,SD,32335,1997-01-19,29,5.3,Active
1675,Nathaniel,May,Nathaniel May,nathaniel.may@tech.com,tech.com,2020-04-16,Clinical molecular geneticist,IT,74000,Mid,9099,IT,N/A,NY,58694,1974-01-09,52,5.8,Active
1680,Kelsey,Vasquez,Kelsey Vasquez,kelsey.vasquez@company.com,company.com,2021-07-28,Technical author,N/A,62100,Mid,2063,N/A,SWANSONBERG,VA,48995,1976-07-28,49,4.6,Active
1681,Heidi,Fowler,Heidi Fowler,heidi.fowler@corp.com,corp.com,2024-01-22,Publishing rights manager,SALES,55000,Mid,3020,SALES,SOUTH COURTNEY,WY,28352,1985-06-23,40,2.1,Active
1682,Michael,Marquez,Michael Marquez,michael.marquez@company.com,company.com,2024-06-24,"Therapist, nutritional",ANALYTICS,55000,Mid,9094,ANALYTICS,ANDERSONPORT,OH,24699,1994-04-07,31,1.7,Active
1683,Peter,Norton,Peter Norton,peter.norton@enterprise.com,enterprise.com,2023-05-08,Engineering geologist,IT,225000,Senior,9031,IT,SOUTH LISA,SD,62429,1990-07-10,35,2.8,Active
1686,Taylor,Wright,Taylor Wright,taylor.wright@company.com,company.com,2024-02-06,Medical physicist,ANALYTICS,225000,Senior,9022,ANALYTICS,WEST ALLISON,GU,87552,1969-11-30,56,2,Active
1687,Shannon,Palmer,Shannon Palmer,shannon.palmer@corp.com,corp.com,2020-07-02,Network engineer,N/A,45000,Junior,2044,N/A,REGINAFURT,WY,34003,1999-11-24,26,5.6,Active
1688,Richard,Edwards,Richard Edwards,richard.edwards@tech.com,tech.com,2019-07-25,"Teacher, adult education",MARKETING,74000,Mid,9036,N/A,LAKE DEBRA,GA,98569,1975-03-27,50,6.6,Active
1690,Joshua,Dawson,Joshua Dawson,joshua.dawson@corp.com,corp.com,2020-07-26,Psychiatric nurse,ANALYTICS,225000,Senior,2054,N/A,ADAMSCHESTER,GA,01954,1997-02-24,29,5.6,Active
1691,Ryan,Jennings,Ryan Jennings,ryan.jennings@corp.com,corp.com,2024-06-14,Furniture designer,MARKETING,85000,Senior,2025,MARKETING,EAST JAMESSHIRE,MN,63372,1979-02-05,47,1.7,Active
1692,Christopher,Becker,Christopher Becker,christopher.becker@enterprise.com,enterprise.com,2024-12-19,Paramedic,N/A,74000,Mid,9047,N/A,EAST CHRISTINE,OK,52761,1981-09-27,44,1.2,Active
1693,Ruth,Roberts,Ruth Roberts,ruth.roberts@company.com,company.com,2023-05-25,Music tutor,MARKETING,55000,Mid,2058,MARKETING,N/A,MP,94220,1985-01-09,41,2.7,Active
1694,Joel,Cook,Joel Cook,joel.cook@enterprise.com,enterprise.com,2024-08-31,"Geologist, engineering",ANALYTICS,105000,Senior,3013,ANALYTICS,PORT SAMANTHASIDE,VI,63988,1995-11-28,30,1.5,Active
1695,Jon,Jefferson,Jon Jefferson,jon.jefferson@corp.com,corp.com,2023-07-15,Freight forwarder,SALES,90000,Senior,5074,SALES,EAST RICHARD,DE,72947,1994-06-14,31,2.6,Active
1696,Barbara,King,Barbara King,barbara.king@tech.com,tech.com,2023-09-27,Amenity horticulturist,MARKETING,95000,Senior,2010,MARKETING,SOUTH ERICMOUTH,AS,30016,1981-06-11,44,2.4,Active
1697,Jay,Diaz,Jay Diaz,jay.diaz@company.com,company.com,2021-08-19,"Teacher, English as a foreign language",IT,85000,Senior,5070,IT,THOMASLAND,SC,14748,1992-12-02,33,4.5,Active
1698,Nicole,Russell,Nicole Russell,nicole.russell@company.com,company.com,2021-03-03,"Surveyor, quantity",SALES,74000,Mid,5049,SALES,SOUTH ROBINVIEW,UT,93400,1976-04-15,49,5,Active
1699,Shannon,Beasley,Shannon Beasley,shannon.beasley@analytics.com,analytics.com,2019-04-28,"Surveyor, hydrographic",ANALYTICS,225000,Senior,5008,N/A,HEATHERVILLE,NM,84921,1999-10-04,26,6.8,Active
1700,Shannon,Johnson,Shannon Johnson,shannon.johnson@enterprise.com,enterprise.com,2024-11-24,Dancer,IT,45000,Junior,2086,IT,HOWARDFURT,OH,34723,1971-01-13,55,1.2,Active
1703,Michael,Lindsey,Michael Lindsey,michael.lindsey@corp.com,corp.com,2024-12-24,"Designer, blown glass/stained glass",N/A,65000,Mid,9030,N/A,JAYMOUTH,MA,78568,1986-08-22,39,1.2,Active
1704,Justin,Lopez,Justin Lopez,justin.lopez@analytics.com,analytics.com,2022-01-31,Automotive engineer,HR,65000,Mid,9003,HR,EAST JENNIFER,OR,95239,1981-10-27,44,4.1,Active
1705,Jessica,Garcia,Jessica Garcia,jessica.garcia@company.com,company.com,2023-05-08,Horticultural therapist,MARKETING,75000,Mid,9055,N/A,EAST ANGELA,PW,26332,1966-12-02,59,2.8,Active
1706,Jennifer,Jacobson,Jennifer Jacobson,jennifer.jacobson@corp.com,corp.com,2020-04-07,Sport and exercise psychologist,HR,85000,Senior,3024,HR,CURTISBERG,MP,97092,1979-09-13,46,5.9,Active
1707,Andrew,Ray,Andrew Ray,andrew.ray@tech.com,tech.com,2021-09-18,IT consultant,HR,85000,Senior,5038,N/A,MARTINEZBURGH,AS,22279,1986-03-08,39,4.4,Active
1711,Linda,Collins,Linda Collins,linda.collins@tech.com,tech.com,2020-03-01,"Surveyor, building control",ANALYTICS,45000,Junior,9084,ANALYTICS,N/A,MA,41193,1991-12-13,34,6,Active
1712,Amanda,Mahoney,Amanda Mahoney,amanda.mahoney@enterprise.com,enterprise.com,2020-03-13,Environmental education officer,N/A,225000,Senior,2073,N/A,MORGANSTAD,WA,16452,1981-08-17,44,5.9,Active
1715,Amanda,Nguyen,Amanda Nguyen,amanda.nguyen@corp.com,corp.com,2023-08-18,Land/geomatics surveyor,SALES,225000,Senior,3059,SALES,CHARLENEFORT,TX,37824,1995-06-21,30,2.5,Active
1716,Alex,Johnson,Alex Johnson,alex.johnson@analytics.com,analytics.com,2023-12-06,Mental health nurse,SALES,105000,Senior,5082,SALES,WEST LUIS,FL,50300,1967-07-09,58,2.2,Active
1717,Carrie,Campbell,Carrie Campbell,carrie.campbell@company.com,company.com,2022-02-01,Sports therapist,IT,55000,Mid,9017,N/A,WEST STEPHENCHESTER,NY,89733,1973-03-13,52,4,Active
1719,Joseph,Everett,Joseph Everett,joseph.everett@corp.com,corp.com,2023-11-09,Structural engineer,SALES,65000,Mid,9059,SALES,BRITTANYPORT,DC,22566,1979-06-18,46,2.3,Active
1720,Lauren,Huff,Lauren Huff,lauren.huff@tech.com,tech.com,2024-04-01,"Engineer, chemical",IT,95000,Senior,3050,IT,NEW ROBERT,KS,05393,1994-07-11,31,1.9,Active
1723,Samantha,Spencer,Samantha Spencer,samantha.spencer@company.com,company.com,2020-08-26,Medical laboratory scientific officer,MARKETING,90000,Senior,9067,N/A,RODRIGUEZPORT,NY,73821,1971-03-21,54,5.5,Active
1724,Tiffany,Bryant,Tiffany Bryant,tiffany.bryant@enterprise.com,enterprise.com,2022-01-10,Drilling engineer,SALES,55000,Mid,3112,N/A,MARYTOWN,MA,09779,1976-03-29,49,4.1,Active
1725,Madison,Jones,Madison Jones,madison.jones@company.com,company.com,2022-06-17,"Administrator, local government",N/A,225000,Senior,9096,N/A,SOUTH DALTON,HI,01464,1978-04-03,47,3.7,Active
1726,Matthew,Miller,Matthew Miller,matthew.miller@corp.com,corp.com,2021-05-30,Minerals surveyor,N/A,225000,Senior,5048,N/A,TIFFANYBURY,HI,49989,1968-04-20,57,4.7,Active
1727,Morgan,Franco,Morgan Franco,morgan.franco@analytics.com,analytics.com,2021-04-14,Claims inspector/assessor,ANALYTICS,55000,Mid,3000,ANALYTICS,N/A,AZ,36488,1979-12-05,46,4.9,Active
1730,Michael,Page,Michael Page,michael.page@corp.com,corp.com,2023-03-30,Occupational therapist,SALES,75000,Mid,2087,N/A,KINGBURGH,IA,44994,1974-01-15,52,2.9,Active
1732,Ryan,Rivera,Ryan Rivera,ryan.rivera@analytics.com,analytics.com,2024-05-18,Music tutor,MARKETING,85000,Senior,3082,MARKETING,JOHNSIDE,OK,79196,2003-04-03,22,1.8,Active
1733,Ashley,Williams,Ashley Williams,ashley.williams@enterprise.com,enterprise.com,2019-08-07,"Investment banker, corporate",IT,45000,Junior,3015,N/A,N/A,DC,74649,1974-08-31,51,6.5,Active
1739,Krista,Thompson,Krista Thompson,krista.thompson@company.com,company.com,2023-03-16,Pharmacologist,IT,75000,Mid,5038,IT,N/A,AZ,03612,1980-11-19,45,2.9,Active
1740,Jessica,Powell,Jessica Powell,jessica.powell@enterprise.com,enterprise.com,2022-06-22,"Embryologist, clinical",IT,85000,Senior,9006,IT,SOUTH WILLIAM,WY,03527,1972-01-17,54,3.7,Active
1741,Ralph,Wright,Ralph Wright,ralph.wright@corp.com,corp.com,2025-05-18,"Nurse, learning disability",ANALYTICS,45000,Junior,5005,ANALYTICS,LAKE TONI,GA,27647,1998-12-05,27,0.8,Active
1742,Lisa,Meyer,Lisa Meyer,lisa.meyer@analytics.com,analytics.com,2022-06-27,"Designer, interior/spatial",ANALYTICS,55000,Mid,2027,ANALYTICS,DAVISVILLE,MT,81636,1966-05-28,59,3.6,Active
1743,Tiffany,Pope,Tiffany Pope,tiffany.pope@analytics.com,analytics.com,2020-11-21,Dramatherapist,IT,62100,Mid,9037,IT,JAMESBURY,PA,88969,1968-07-02,57,5.2,Active
1744,Jacqueline,Cook,Jacqueline Cook,jacqueline.cook@tech.com,tech.com,2019-11-16,Warehouse manager,IT,85000,Senior,2001,IT,NEW CHRISTINABURGH,VA,04223,1972-01-30,54,6.3,Active
1745,Whitney,Reynolds,Whitney Reynolds,whitney.reynolds@corp.com,corp.com,2019-07-26,Petroleum engineer,IT,75000,Mid,2006,N/A,NEW TIMOTHYTON,KY,37159,1968-12-19,57,6.6,Active
1746,James,Martinez,James Martinez,james.martinez@corp.com,corp.com,2021-06-25,Writer,N/A,85000,Senior,9005,N/A,NORTH DIANA,MS,32927,1973-04-08,52,4.7,Active
