employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
505,kevin,Velez,kevin.velez@analytics.com,2020-04-20,"Engineer, maintenance (IT)",,"$75,000",9023,"66003 Chad Fork Hoffmanland, AR 71670",East Joshua,OR,74050,1979-04-17,Active
516,Jacqueline,Stewart,jacqueline.stewart@tech.com,2023-09-30,"Designer, graphic",it,"$74,000",9046,"150 Watson Extensions Apt. 231 Ramseyport, OK 44050",Millstown,IN,69310,1999-01-01,Active
1369,Lauren,RODRIGUEZ,lauren.rodriguez@analytics.com,2023-11-05,Animator,Analytics,"$75,000",2046,"6746 Joseph Coves Suite 554 Lopezville, AS 54897",Port Jasonville,MI,71221,1995-01-10,Active
2558,angela,Montes,angela.montes@analytics.com,2021-05-09,Hydrographic surveyor,Analytics,"$95,000",2050,"934 William Wall Apt. 747 Johnsonborough, CO 78719",Ambermouth,MS,61480,1991-10-22,Active
301,Brandon,mitchell,brandon.mitchell@corp.com,2020-06-26,Hospital pharmacist,Marketing,"$225,000",2001,"4684 Rice Track North Miguelside, MA 70297",North Christine,AK,07684,1992-08-16,Active
2970,DERRICK,BELL,derrick.bell@company.com,2023-05-31,Database administrator,Analytics,"$225,000",,"02034 Barbara Locks Apt. 116 Lake Natalieburgh, MH 34750",New Morganstad,NJ,06721,1966-10-06,Active
21,RACHEL,FLEMING,rachel.fleming@analytics.com,2023-12-09,Cartographer,HR,$90000,,"3982 Dawn Overpass Suite 521 Lake Beverly, NM 89814",Dominiquehaven,VI,12833,1992-06-24,Active
1827,Kathryn,Raymond,kathryn.raymond@enterprise.com,2021-08-17,"Scientist, research (maths)",SALES,"$45,000",5040,"589 Knight Isle Lanehaven, LA 83103",Lake Mariashire,AL,14947,1995-06-22,Active
1255,nichole,bailey,nichole.bailey@enterprise.com,2020-04-18,"Nurse, adult",,"$105,000",9048,"270 Allen Meadows Williamsfurt, MA 95848",Markstad,MP,80470,1984-11-18,Active
1434,AMY,Villegas,AMY.VILLEGAS@ENTERPRISE.COM,2021-12-08,Secondary school teacher,Analytics,$90000,3140,"362 Derek Crescent Suite 135 North John, VT 22353",,ND,71873,1981-08-23,Active
423,ANDREW,Sanchez,andrew.sanchez@company,2023-05-21,Pharmacologist,Marketing,65000,3072,"48848 Mark Keys Apt. 397 Port Jenniferport, AS 12218",Scottville,MH,36831,1986-10-04,Active
2950,JOHN,Arroyo,JOHN.ARROYO@TECH.COM,2025-01-01,Barrister,IT,"$62,100",,"0084 Joshua Loaf Gonzalezfort, DE 86429",Lake Thomas,DC,88311,1989-08-08,Active
2987,Maria,Phelps,maria.phelps@company.com,2024-02-28,"Therapist, occupational",SALES,"$85,000",9021,"6058 George Ville East Kevinberg, MP 16690",Beckmouth,AZ,94325,2001-01-24,Active
340,megan,hunt,megan.hunt@corp.com,2023-03-22,Metallurgist,IT,"$74,000",9008,Unit 9987 Box 7767 DPO AA 58574,Johnberg,HI,85330,1987-10-31,Active
851,jerry,Rollins,jerry.rollins@enterprise.com,2021-08-02,Race relations officer,,"$105,000",3077,,East Amanda,MP,46419,1981-09-14,Active
1386,Thomas,smith,THOMAS.SMITH@ENTERPRISE.COM,2022-03-12,Multimedia specialist,Marketing,"$225,000",2056,"904 Brianna Spring Suite 522 Wyattshire, AZ 77712",,AK,56424,1979-10-25,Active
252,JARED,Tucker,JARED.TUCKER@ENTERPRISE.COM,2021-08-13,Arboriculturist,HR,"$105,000",,"070 Molly Greens Suite 630 Amandaburgh, AK 70393",Port Mark,ID,04950,1978-03-29,Active
2050,CARRIE,CHAMBERS,carrie.chambers@enterprise.com,2023-11-04,Chiropodist,it,"55,000",9075,"46940 Romero Trail Apt. 292 Colehaven, GA 81413",,WV,12030,1974-08-17,Active
2772,HECTOR,ROMERO,hector.romero@corp.com,2023-10-07,Forensic scientist,IT,,5045,,South Michael,VA,20250,1999-02-25,Active
2173,HEATHER,Williams,heather.williams@company.,2021-03-16,Air broker,Marketing,"$105,000",2073,,,CT,64101,1970-12-13,Active
574,Cathy,REYES,cathy.reyes@company,2023-07-17,"Teacher, music",Analytics,"$45,000",3004,"5744 Anthony Skyway Brianburgh, MH 51204",West Rhonda,ID,27034,1985-12-12,Active
1618,Makayla,Mendoza,makayla.mendoza@corp.com,2020-05-13,"Scientist, marine",Marketing,"$85,000",5033,"90121 John Ford Suite 856 West James, UT 39619",East Jenny,TX,24247,1979-11-13,Active
2080,Claire,OROZCO,claire.orozco@enterprise.com,2023-12-04,"Editor, film/video",it,"$62,100",9077,,East Matthewmouth,PW,17698,1989-03-21,Active
2489,Donald,DOMINGUEZ,donald.dominguez@analytics.com,2021-01-11,Retail buyer,,"$74,000",,"6572 White Motorway North Tinachester, MD 52171",West Louistown,GA,66164,1976-02-22,Active
882,Steve,delgado,steve.delgado@company.com,2024-03-21,Dealer,SALES,"$75,000",,"77295 Samantha Orchard Apt. 225 Kevinton, ND 48326",New Marieshire,MD,48403,1976-05-12,Active
818,jessica,WILKERSON,jessica.wilkerson@company.com,2023-03-03,"Production assistant, radio",SALES,"$105,000",,"93286 Elizabeth Mall Jonesbury, IL 52729",,MA,43942,1980-06-02,Active
2862,John,Navarro,john.navarro@company.com,2021-09-04,Farm manager,IT,"$85,000",,"30012 Bradley Union Meganburgh, GU 92801",Port Loritown,MN,62665,1987-06-20,Active
143,susan,SANCHEZ,susan.sanchez@tech.,2021-03-17,"Scientist, research (life sciences)",Marketing,"$85,000",3131,"81023 Cynthia Ford Port Pamelamouth, RI 19583",North Daniellemouth,CT,79475,1969-06-08,Active
2504,Alex,moore,ALEX.MOORE@ENTERPRISE.COM,2021-01-04,Broadcast journalist,HR,"$74,000",9099,"16554 Hicks Expressway Suite 638 Jeremiahborough, LA 74260",North Kathrynfort,KY,83640,1989-04-29,Active
1649,Mark,Bowman,mark.bowman@tech.com,2020-06-12,"Scientist, research (life sciences)",SALES,"$75,000",9030,"570 Kim Freeway Staffordstad, SC 44283",Lake Jessicaburgh,DE,82793,1973-07-01,Active
190,charles,GRAVES,charles.graves@company.com,2021-06-21,General practice doctor,IT,"$95,000",9060,"2074 Walker Brook Scottfurt, AL 46861",,TN,20136,1992-12-11,Active
1628,DAVID,Lopez,DAVID.LOPEZ@TECH.COM,2020-06-03,"Engineer, building services",IT,65000,5025,"35202 Harrison River Suite 094 North Bryanland, MA 70737",Johnsonfort,IN,02832,1992-03-28,Active
2833,sarah,Hartman,sarah.hartman@analytics.com,2019-10-02,Trade union research officer,HR,65000,9012,"1044 Joshua Pass Suite 674 Benjaminhaven, PR 26023",South Russell,WA,81414,1982-11-06,Active
269,JOSHUA,Mendez,joshua.mendez@company.com,2020-06-11,Horticultural therapist,,"55,000",9083,,North Patrickside,VT,11461,2003-01-11,Active
2636,Catherine,torres,catherine.torres@company.com,2022-11-23,"Scientist, clinical (histocompatibility and immunogenetics)",SALES,"55,000",3127,"96272 William Cove East Derek, NC 05189",Stephaniestad,TN,55166,1998-09-17,Active
2913,Danielle,Brown,danielle.brown@enterprise.com,2023-07-09,Osteopath,SALES,"$45,000",5084,,East Tonyport,NV,98445,1970-01-12,Active
701,tanya,MILLER,tanya.miller@analytics.com,2019-12-17,Museum/gallery conservator,IT,65000,,"11082 Kristen Flats Suite 806 West Shannonfurt, PW 40384",Richardshire,NM,05237,1992-08-17,Active
2212,bonnie,clark,BONNIE.CLARK@ENTERPRISE.COM,2023-07-28,Counsellor,IT,"$75,000",3144,"0593 Todd Forks Jessehaven, AL 01159",Donaldton,TX,62953,1972-03-07,Active
717,Jacqueline,Blair,jacqueline.blair@enterprise.com,2021-11-10,Contractor,SALES,"$105,000",5058,"9100 Sanchez Meadow South Roberthaven, FL 52557",Brownton,NE,91867,1969-01-10,Active
1186,Margaret,COLEMAN,margaret.coleman@corp,2024-11-22,"Conservator, museum/gallery",it,"$225,000",3101,"905 Best Passage West Michelle, MI 55214",Austinview,PA,18674,1978-03-06,Active
1001,Joanne,Ware,joanne.ware@company.,2024-06-29,Psychotherapist,Analytics,,9053,Unit 7637 Box 0383 DPO AA 77048,Wardbury,GA,47543,1993-07-01,Active
1503,TRAVIS,PITTMAN,travis.pittman@analytics.com,2022-09-04,Hospital doctor,SALES,"$62,100",5042,"23166 Mcintosh Forks East Robertborough, IA 35199",,ME,09482,1984-02-24,Active
1819,monica,carr,monica.carr@enterprise.com,2020-04-13,Armed forces operational officer,Analytics,"$45,000",9067,"166 Glover Underpass Apt. 563 Batesside, KS 44200",Whitehaven,NH,49913,1992-12-29,Active
795,scott,Cruz,SCOTT.CRUZ@COMPANY.COM,2024-02-09,Teaching laboratory technician,Analytics,"$75,000",,"PSC 4768, Box 5424 APO AA 31530",Lake Carl,MS,86959,1986-09-20,Active
1814,ashley,benson,ashley.benson@enterprise.com,2023-11-22,IT trainer,Analytics,"$105,000",3028,"278 Taylor Stravenue Suite 402 Kristenshire, FL 72676",,OR,53433,1978-05-10,Active
1188,tyler,Macdonald,tyler.macdonald@analytics.com,2020-02-01,Insurance broker,HR,"55,000",3025,"877 Maria Crossroad Apt. 803 Ronaldmouth, AR 19087",North Wendy,WA,91107,1965-03-31,Active
1964,joshua,Ward,joshua.ward@tech.com,2027-06-23,Hospital doctor,Analytics,"$85,000",,,North Darryl,ND,74456,2003-01-20,Active
2649,GREGORY,VILLEGAS,GREGORY.VILLEGAS@ENTERPRISE.COM,2021-09-06,Brewing technologist,Marketing,$90000,,"131 Mandy Pines Swansonmouth, IN 83836",Samueltown,OK,26680,1978-08-09,Active
473,Derek,Johns,DEREK.JOHNS@ANALYTICS.COM,2022-04-21,"Development worker, international aid",Analytics,65000,3066,"3055 Flores Hill Suite 080 Rebeccastad, OR 17520",Wilsonhaven,TN,39427,1985-02-12,Active
1988,KATHLEEN,REYES,kathleen.reyes@company.com,2024-11-13,Lexicographer,HR,"$225,000",2053,"24631 Robert Brook Suite 806 Kayleeside, AZ 50359",West Katherineshire,NE,35390,1977-07-13,Active
2729,GINA,Wolfe,gina.wolfe@enterprise.com,2023-01-29,Paediatric nurse,HR,,2059,,,WA,33280,1990-02-10,Active
1890,SHANNON,BLACKWELL,shannon.blackwell@tech.com,2021-11-19,Medical illustrator,SALES,,2002,"175 Julie Vista Suite 690 Port Keith, WV 88388",Breannaview,VA,60132,1982-05-14,Active
1555,Harold,THOMAS,harold.thomas@tech.com,2021-11-07,Database administrator,SALES,"55,000",5067,"76908 Nash Pines Duranhaven, NJ 85055",,WI,38935,1986-06-16,Active
1157,shane,branch,shane.branch@tech.com,2023-07-19,Clinical cytogeneticist,it,65000,2056,"788 Johnson Heights Timothyton, MO 15870",East Lisa,NE,21802,1998-12-10,Active
2520,Christina,hodges,christina.hodges@company.com,2025-01-01,Housing manager/officer,IT,"$85,000",,"2556 James Extension West Christopher, IA 20355",Lake Brian,PW,51155,2000-04-08,Active
2047,brianna,Gonzalez,brianna.gonzalez@enterprise.com,2020-11-16,Medical illustrator,HR,"$105,000",3090,,North Bonnie,FL,16489,1970-01-13,Active
1270,robert,LONG,ROBERT.LONG@ENTERPRISE.COM,2019-09-11,"Scientist, research (physical sciences)",,"$75,000",2005,"9719 Robinson Flats Suite 037 Erikaburgh, WY 55501",Maldonadohaven,NC,03358,1966-10-08,Active
2417,MARY,STONE,mary.stone@tech.com,2024-08-13,Database administrator,HR,"$105,000",2014,"020 Davis Village Hollowayville, MH 52999",West Sarahburgh,MH,73373,1968-04-09,Active
2017,karen,WAGNER,karen.wagner@analytics.com,2027-10-16,Communications engineer,Marketing,"$95,000",,"0986 Cervantes Expressway Suite 135 Williamsfort, WY 53874",,FM,56302,1995-06-04,Active
2452,Brian,rojas,BRIAN.ROJAS@TECH.COM,2022-08-16,Musician,SALES,"$75,000",2050,"60640 Martin Junction Apt. 980 Russellstad, UT 57820",Mackenziechester,FL,65264,1974-05-10,Active
1095,bruce,carr,bruce.carr@company.com,2024-09-26,"Biochemist, clinical",HR,"$74,000",5040,"27065 Combs Shores West Angelachester, PW 68001",Davidberg,TX,74608,2002-03-16,Active
1719,JOSEPH,Everett,JOSEPH.EVERETT@CORP.COM,2023-11-09,Structural engineer,SALES,65000,9059,"6013 Jared Isle Lake Davidport, GU 34287",Brittanyport,DC,22566,1979-06-18,Active
1517,joseph,allen,joseph.allen@tech.com,2022-04-03,Press sub,it,"$225,000",5097,"464 Larson Ways Apt. 590 Lake John, NC 75867",South Bethanyfort,AK,15624,2001-04-19,Active
1475,ROBIN,nichols,robin.nichols@company.com,2019-09-20,Health physicist,IT,"$62,100",3089,"02740 Andrew Land Apt. 385 New Christopherstad, NV 07182",Michaelberg,MA,51849,1993-06-30,Active
1933,Heather,butler,heather.butler@tech.com,2023-01-03,Illustrator,HR,$90000,,,,VT,50502,1987-09-11,Active
422,melissa,Perez,melissa.perez@corp.com,2026-11-01,"Engineer, chemical",it,,,"518 Jeffrey Cliff Knightshire, GU 23798",Jenniferport,OK,59147,1974-04-23,Active
2767,lisa,brown,lisa.brown@corp.com,2023-02-17,General practice doctor,it,$90000,3133,"9531 Gonzales Terrace Suite 155 Smithfurt, MO 67903",Mccarthyland,MN,72141,1980-01-13,Active
2372,kathy,ACOSTA,kathy.acosta@company.com,2021-01-09,"Psychotherapist, dance movement",HR,"$74,000",9041,,,TX,58332,1990-01-08,Active
1561,lindsey,HICKS,LINDSEY.HICKS@CORP.COM,2021-04-02,"Lighting technician, broadcasting/film/video",Marketing,"$105,000",9082,"017 William Lights Suite 150 East Garretthaven, AS 67101",Johnsonshire,MN,49074,1971-10-14,Active
1367,Gregory,Jackson,GREGORY.JACKSON@ENTERPRISE.COM,2024-09-24,"Nurse, adult",HR,,2098,"1978 Smith Passage Suite 624 Michaelmouth, TN 51760",East Aarontown,DC,56320,1970-03-25,Active
2117,jaclyn,Knight,jaclyn.knight@enterprise.com,2021-06-18,Occupational psychologist,it,$90000,9059,"34178 Smith Inlet Suite 478 Walkertown, LA 73532",South Valeriehaven,WY,65628,1991-07-14,Active
2509,joseph,BROWN,joseph.brown@corp,2020-04-12,Printmaker,IT,,9072,"33039 Henderson Dale Apt. 375 Lake Rhonda, PW 28142",West Lisa,CT,34204,1967-10-10,Active
726,RICHARD,DIXON,richard.dixon@enterprise.com,2024-05-27,Claims inspector/assessor,Analytics,,,,Lake Nicoleview,PW,07678,1997-09-16,Active
2114,CALVIN,Lee,calvin.lee@corp.com,2023-04-11,Ambulance person,SALES,"$74,000",2084,,,MO,03150,1977-07-11,Active
2549,MARIA,HIGGINS,maria.higgins@tech.com,2021-12-19,Theatre director,SALES,"$62,100",5036,"03768 Brianna Union Weststad, MA 69593",Jenniferton,ID,79981,1992-06-01,Active
664,Edward,Henry,edward.henry@tech.com,2024-12-14,Archaeologist,HR,65000,5047,"2612 Antonio Underpass Suite 442 East Aaronport, PW 21538",Christophermouth,NM,91198,1983-07-15,Active
629,Kathryn,cooper,KATHRYN.COOPER@COMPANY.COM,2023-12-24,Communications engineer,it,65000,9071,"367 Smith Junctions Gainesfort, WA 10070",Millerport,CT,61026,1973-10-21,Active
1433,CATHERINE,jones,catherine.jones@analytics.com,2020-03-22,Firefighter,SALES,"55,000",9057,"30397 Joshua Flat Suite 719 Tylerchester, MA 54211",Port Holly,CA,96613,2004-10-13,Active
244,RONALD,lee,ronald.lee@enterprise.com,2024-04-10,Operations geologist,,"$95,000",3126,"5030 William Inlet Kellerville, UT 04262",Fisherstad,FM,51648,1996-08-07,Active
547,Brittany,lawson,BRITTANY.LAWSON@CORP.COM,2023-07-24,"Copywriter, advertising",IT,"$45,000",5082,"2718 Colton Canyon Apt. 562 Brownstad, PW 81506",,PR,89418,1970-02-01,Active
1546,ELIZABETH,CASTRO,elizabeth.castro@enterprise.com,2025-01-29,Economist,SALES,"$74,000",9032,"36700 Robert Key Port Kevinside, AK 36832",North Kimberlymouth,MA,42643,1996-08-17,Active
1428,Alexandra,edwards,ALEXANDRA.EDWARDS@TECH.COM,2020-12-25,Garment/textile technologist,HR,65000,5051,"099 Sullivan Path Suite 745 New Kayla, CO 07565",New Thomasborough,PW,90290,2000-01-27,Active
1539,Taylor,mcmahon,TAYLOR.MCMAHON@TECH.COM,2019-06-01,Investment analyst,IT,"$95,000",5051,"127 Brian Park South Donna, KY 44090",Derekville,NH,38002,1992-11-01,Active
103,Kayla,WOLF,kayla.wolf@tech.com,2020-05-31,Furniture conservator/restorer,Analytics,"$75,000",2078,"24141 Baker Point Reynoldsbury, RI 35549",Philipfort,CO,93959,2001-09-06,Active
359,frederick,ACOSTA,frederick.acosta@tech.com,2023-02-04,Warehouse manager,,$90000,2066,"9613 Mike Flat South Diamondland, WY 47626",North Toddstad,MN,21759,1965-10-06,Active
1633,Jose,Lewis,jose.lewis@tech.com,2027-06-08,"Lecturer, further education",IT,$90000,2033,"PSC 5815, Box 4093 APO AE 51490",Josephchester,KS,98963,1985-07-24,Active
1317,emily,GIBSON,emily.gibson@company.com,2024-07-13,Politician's assistant,HR,"$95,000",3035,"512 Williams Neck Suite 590 Williamsmouth, TX 40222",Lindaland,VT,07929,1974-12-30,Active
492,BRADLEY,short,bradley.short@corp.com,2020-11-05,Passenger transport manager,it,"$95,000",5001,"4464 Rodgers Dam Suite 652 New Anthony, UT 05525",West Lindsay,UT,90831,1994-08-08,Active
5,Courtney,jones,COURTNEY.JONES@CORP.COM,2023-12-14,IT consultant,Analytics,"$225,000",2038,"5631 Young Lane North Marieview, KS 86252",West Samantha,MS,58527,2000-07-19,Active
238,CHERYL,leach,cheryl.leach@corp,2021-03-09,Stage manager,it,"55,000",9093,"40088 Rachel Divide Apt. 889 Wardstad, SC 13530",Amberbury,ME,36932,1997-09-29,Active
1882,LAUREN,THOMPSON,LAUREN.THOMPSON@TECH.COM,2023-07-07,"Education officer, community",SALES,"$45,000",5032,"9593 Daniel Rest Suite 912 Adrianport, NV 56892",,FL,68675,1981-10-01,Active
1594,TAMMY,Neal,tammy.neal@enterprise.com,2021-03-15,Animator,HR,"$62,100",5061,"262 Kristina Highway Suite 218 Freemanfort, NV 72506",South Blakemouth,OH,77867,1982-09-01,Active
941,Jennifer,carroll,jennifer.carroll@tech.,2021-10-12,"Engineer, aeronautical",IT,"$74,000",3100,"55546 Shelley River Jenniferborough, KY 10557",Joeport,VI,47082,1986-07-04,Active
2928,BRANDI,mcgee,brandi.mcgee@corp.com,2024-10-04,Water engineer,Analytics,"$225,000",9091,"934 Justin Run Apt. 426 Porterburgh, SD 99237",South Rachel,KY,42543,1971-04-10,Active
2397,christine,FOSTER,christine.foster@company.com,2023-08-10,Petroleum engineer,it,"$105,000",3149,"22749 Heather Pike Suite 482 New Robert, IL 70834",Kellyburgh,IA,40299,1966-12-28,Active
1194,hannah,DAVIS,hannah.davis@corp.com,2022-02-13,Dance movement psychotherapist,,"$45,000",,"245 Murphy Squares Jasonmouth, SD 53197",New Adamton,HI,74371,1996-06-11,Active
2170,JULIE,ROSALES,JULIE.ROSALES@COMPANY.COM,2022-07-07,Chartered legal executive (England and Wales),,"$105,000",,"8272 Matthew Fields Apt. 360 Murrayview, AL 07507",New Arielshire,MA,99172,1988-10-17,Active
660,Amanda,scott,amanda.scott@corp.com,2021-12-06,Dancer,,"$74,000",2074,"48229 Luna Path Apt. 831 Breannatown, IL 26543",Millsport,AZ,83322,1995-07-29,Active
2665,Diana,PINEDA,diana.pineda@company.com,2021-05-24,Sales executive,Marketing,"$225,000",2014,"31142 Glass Hollow Suite 309 West Johnport, ID 71405",,MH,10607,2004-04-16,Active
883,Kenneth,JOHNSON,KENNETH.JOHNSON@ANALYTICS.COM,2023-10-04,Fisheries officer,SALES,"$105,000",9027,"4334 Angela Station Apt. 235 East Jaclynton, NV 69447",Alfredtown,AK,14533,1974-03-29,Active
375,CHRISTOPHER,GONZALES,christopher.gonzales@enterprise.com,2024-11-17,"Pilot, airline",Marketing,"55,000",,"976 Roach Views South Jamesbury, GU 72259",Brewerview,FL,57227,1983-02-25,Active
1051,Rhonda,Alvarez,rhonda.alvarez@enterprise.com,2024-06-18,Advice worker,HR,"$225,000",9032,"901 Derek Ville New Kellyburgh, AK 59861",New Tammyville,WY,91919,1987-07-30,Active
60,kathy,MILES,kathy.miles@tech.com,2020-12-17,Housing manager/officer,Analytics,"$45,000",9071,"819 Williams Mission Port Cynthia, WI 39904",Kathrynborough,NM,33795,1965-08-09,Active
631,alvin,Smith,alvin.smith@tech.com,2023-09-13,"Designer, blown glass/stained glass",Analytics,"$75,000",5032,"6478 Justin Rapids Castillohaven, HI 25150",Davidtown,NJ,36201,1997-09-07,Active
1037,Kyle,GRANT,kyle.grant@analytics,2021-04-27,Applications developer,,"$62,100",3057,,Garzaborough,SC,64854,1976-03-28,Active
264,michael,SMITH,michael.smith@analytics.com,2022-12-09,Fast food restaurant manager,IT,"$105,000",2061,"PSC 4406, Box 6060 APO AE 24830",West Maryshire,WV,26385,1992-07-28,Active
1191,Taylor,MULLINS,TAYLOR.MULLINS@TECH.COM,2020-10-10,Social worker,Analytics,65000,3101,"8919 Castro Creek Frankfort, MP 48453",South Rebecca,IA,43337,1965-12-22,Active
2144,Jennifer,ACOSTA,jennifer.acosta@company.,2020-03-23,"Engineer, agricultural",Analytics,"$225,000",3020,"3913 George Mountains Suite 773 Michelleside, MN 01530",West Danabury,NY,69729,1986-03-12,Active
1036,Andrew,harvey,andrew.harvey@corp.com,2023-03-16,Air broker,Analytics,"$95,000",9071,,Jenniferville,WY,68964,1983-02-02,Active
2321,Christopher,SNYDER,christopher.snyder@company.com,2023-11-27,Tour manager,IT,"$45,000",2098,"1607 Hawkins Fords Perezside, ME 29265",Goodmanmouth,AK,62412,2002-11-30,Active
2556,VERNON,coleman,vernon.coleman@company.com,2027-09-26,Dispensing optician,Marketing,"$225,000",,"71802 Julie Forks Port Jasonview, CA 06333",South Dale,AK,90452,1968-06-06,Active
152,molly,rollins,molly.rollins@analytics.com,2021-02-27,Hydrologist,,"$105,000",5034,"7445 Eric Squares Apt. 577 New Laura, GU 24455",Patriciaborough,AK,76948,1994-01-13,Active
1290,Julie,MCDONALD,julie.mcdonald@analytics.com,2022-09-28,Dramatherapist,Marketing,"$62,100",2029,"88563 Sarah Common Suite 672 Richardsonmouth, NE 99899",Phillipsfurt,OK,60505,1967-06-28,Active
2791,MARTHA,JAMES,martha.james@enterprise.com,2026-06-17,Corporate treasurer,Marketing,"$75,000",9054,"5820 Keith Hills New Paul, CO 96336",Timothyberg,DC,38484,1989-04-13,Active
1682,michael,Marquez,michael.marquez@company.com,2024-06-24,"Therapist, nutritional",Analytics,"55,000",9094,"5272 Chloe Mountain Apt. 051 Smithmouth, MI 77808",Andersonport,OH,24699,1994-04-07,Active
